type_propusk,name_dataset,metric_impute,metric_model,kl_divergence
MCAR_50,2dplanes_regression_y.csv,R2,R2,1.6051101232515217
MCAR_50,2dplanes_regression_y.csv,KL_divergence_median,R2,1.604813200097931
MCAR_50,2dplanes_regression_y.csv,KL_divergence_max,R2,1.6149001012645519
MCAR_50,2dplanes_regression_y.csv,KS_statistic_median,R2,1.6416191373199607
MCAR_50,2dplanes_regression_y.csv,KS_statistic_max,R2,1.643392298379592
MCAR_50,2dplanes_regression_y.csv,Wasserstein_2_median,R2,1.6850784387078537
MCAR_50,2dplanes_regression_y.csv,Wasserstein_2_max,R2,1.7298933659021232
MCAR_50,2dplanes_regression_y.csv,kl_w_vs_w_hat,R2,5.627600317473997
MCAR_50,2dplanes_regression_y.csv,ks_w_vs_w_hat,R2,1.6723515619222074
MCAR_50,2dplanes_regression_y.csv,wasserstein_2_w_vs_w_hat,R2,1.6461737887540009
MCAR_50,2dplanes_regression_y.csv,mean_ratio,R2,8.349395689960561
MNAR_5,2dplanes_regression_y.csv,RMSE,R2,1.7918823212475168
MNAR_5,2dplanes_regression_y.csv,MAE,R2,1.791808456761393
MNAR_5,2dplanes_regression_y.csv,R2,R2,1.791781560956368
MNAR_5,2dplanes_regression_y.csv,KL_divergence_median,R2,1.7917404680211062
MNAR_5,2dplanes_regression_y.csv,KL_divergence_max,R2,1.7917291763447674
MNAR_5,2dplanes_regression_y.csv,KS_statistic_median,R2,1.7988022731856406
MNAR_5,2dplanes_regression_y.csv,KS_statistic_max,R2,1.808609601790874
MNAR_5,2dplanes_regression_y.csv,Wasserstein_2_median,R2,1.793018446806753
MNAR_5,2dplanes_regression_y.csv,Wasserstein_2_max,R2,1.7960355299729982
MNAR_5,2dplanes_regression_y.csv,kl_w_vs_w_hat,R2,1.8760565118986257
MNAR_5,2dplanes_regression_y.csv,ks_w_vs_w_hat,R2,1.804490789544998
MNAR_5,2dplanes_regression_y.csv,wasserstein_2_w_vs_w_hat,R2,1.7918526051662298
MNAR_5,2dplanes_regression_y.csv,mean_ratio,R2,1.8576459991244085
MNAR_15,2dplanes_regression_y.csv,RMSE,R2,1.791647642547009
MNAR_15,2dplanes_regression_y.csv,MAE,R2,1.7921633241944988
MNAR_15,2dplanes_regression_y.csv,R2,R2,1.791995570776025
MNAR_15,2dplanes_regression_y.csv,KL_divergence_median,R2,1.7914438607987018
MNAR_15,2dplanes_regression_y.csv,KL_divergence_max,R2,1.7914902063780953
MNAR_15,2dplanes_regression_y.csv,KS_statistic_median,R2,1.7976023327244437
MNAR_15,2dplanes_regression_y.csv,KS_statistic_max,R2,1.7985642167725193
MNAR_15,2dplanes_regression_y.csv,Wasserstein_2_median,R2,1.7959137506311431
MNAR_15,2dplanes_regression_y.csv,Wasserstein_2_max,R2,1.8052689514460654
MNAR_15,2dplanes_regression_y.csv,kl_w_vs_w_hat,R2,3.3994502635357056
MNAR_15,2dplanes_regression_y.csv,ks_w_vs_w_hat,R2,1.7990309123059391
MNAR_15,2dplanes_regression_y.csv,wasserstein_2_w_vs_w_hat,R2,1.792889007775561
MNAR_15,2dplanes_regression_y.csv,mean_ratio,R2,2.393847522386546
MNAR_30,2dplanes_regression_y.csv,RMSE,R2,1.6075298134938387
MNAR_30,2dplanes_regression_y.csv,MAE,R2,1.6109277125920471
MNAR_30,2dplanes_regression_y.csv,R2,R2,1.6106770005298199
MNAR_30,2dplanes_regression_y.csv,KL_divergence_median,R2,1.6074575606463097
MNAR_30,2dplanes_regression_y.csv,KL_divergence_max,R2,1.6084041061124852
MNAR_30,2dplanes_regression_y.csv,KS_statistic_median,R2,1.613229693495678
MNAR_30,2dplanes_regression_y.csv,KS_statistic_max,R2,1.6134589553260827
MNAR_30,2dplanes_regression_y.csv,Wasserstein_2_median,R2,1.619115451217371
MNAR_30,2dplanes_regression_y.csv,Wasserstein_2_max,R2,1.6381372673448087
MNAR_30,2dplanes_regression_y.csv,kl_w_vs_w_hat,R2,3.8854384058925415
MNAR_30,2dplanes_regression_y.csv,ks_w_vs_w_hat,R2,1.6154422664180677
MNAR_30,2dplanes_regression_y.csv,wasserstein_2_w_vs_w_hat,R2,1.6147732813917615
MNAR_30,2dplanes_regression_y.csv,mean_ratio,R2,3.42722270094007
MNAR_50,2dplanes_regression_y.csv,RMSE,R2,1.6065912977899104
MNAR_50,2dplanes_regression_y.csv,MAE,R2,1.6121831280587815
MNAR_50,2dplanes_regression_y.csv,R2,R2,1.6113429016237608
MNAR_50,2dplanes_regression_y.csv,KL_divergence_median,R2,1.6051552392854942
MNAR_50,2dplanes_regression_y.csv,KL_divergence_max,R2,1.608202012549787
MNAR_50,2dplanes_regression_y.csv,KS_statistic_median,R2,1.6157982141347795
MNAR_50,2dplanes_regression_y.csv,KS_statistic_max,R2,1.6157666679984484
MNAR_50,2dplanes_regression_y.csv,Wasserstein_2_median,R2,1.6200852171983422
MNAR_50,2dplanes_regression_y.csv,Wasserstein_2_max,R2,1.6491089833343777
MNAR_50,2dplanes_regression_y.csv,kl_w_vs_w_hat,R2,4.550940928176261
MNAR_50,2dplanes_regression_y.csv,ks_w_vs_w_hat,R2,1.6140743026134792
MNAR_50,2dplanes_regression_y.csv,wasserstein_2_w_vs_w_hat,R2,1.6210343727501433
MNAR_50,2dplanes_regression_y.csv,mean_ratio,R2,4.274179329928444
MAR_5,Ailerons_regression_goal.csv,RMSE,R2,3.1452364497764904
MAR_5,Ailerons_regression_goal.csv,MAE,R2,1.7967294184081495
MAR_5,Ailerons_regression_goal.csv,R2,R2,1.7916382638093657
MAR_5,Ailerons_regression_goal.csv,KL_divergence_median,R2,1.7917594803886177
MAR_5,Ailerons_regression_goal.csv,KL_divergence_max,R2,1.792055236687787
MAR_5,Ailerons_regression_goal.csv,KS_statistic_median,R2,1.79198520425525
MAR_5,Ailerons_regression_goal.csv,KS_statistic_max,R2,1.8692401059780772
MAR_5,Ailerons_regression_goal.csv,Wasserstein_2_median,R2,1.7917625247249336
MAR_5,Ailerons_regression_goal.csv,Wasserstein_2_max,R2,3.9756563077188276
MAR_5,Ailerons_regression_goal.csv,kl_w_vs_w_hat,R2,2.1880151055891375
MAR_5,Ailerons_regression_goal.csv,ks_w_vs_w_hat,R2,1.819194683678123
MAR_5,Ailerons_regression_goal.csv,wasserstein_2_w_vs_w_hat,R2,1.7918756855085558
MAR_5,Ailerons_regression_goal.csv,mean_ratio,R2,1.8186384096314536
MAR_15,Ailerons_regression_goal.csv,RMSE,R2,3.8636019847976524
MAR_15,Ailerons_regression_goal.csv,MAE,R2,1.8257280097575683
MAR_15,Ailerons_regression_goal.csv,R2,R2,1.7908239274679805
MAR_15,Ailerons_regression_goal.csv,KL_divergence_median,R2,1.791759558674233
MAR_15,Ailerons_regression_goal.csv,KL_divergence_max,R2,1.793776752647885
MAR_15,Ailerons_regression_goal.csv,KS_statistic_median,R2,1.793779169011758
MAR_15,Ailerons_regression_goal.csv,KS_statistic_max,R2,1.8581539329741081
MAR_15,Ailerons_regression_goal.csv,Wasserstein_2_median,R2,1.7917757784687935
MAR_15,Ailerons_regression_goal.csv,Wasserstein_2_max,R2,9.198139041524025
MAR_15,Ailerons_regression_goal.csv,kl_w_vs_w_hat,R2,4.98939605199672
MAR_15,Ailerons_regression_goal.csv,ks_w_vs_w_hat,R2,1.8437435496850636
MAR_15,Ailerons_regression_goal.csv,wasserstein_2_w_vs_w_hat,R2,1.7934931264862524
MAR_15,Ailerons_regression_goal.csv,mean_ratio,R2,2.186397611163717
MAR_30,Ailerons_regression_goal.csv,RMSE,R2,8.330760208420818
MAR_30,Ailerons_regression_goal.csv,MAE,R2,2.260899226298078
MAR_30,Ailerons_regression_goal.csv,R2,R2,1.4901801350522024
MAR_30,Ailerons_regression_goal.csv,KL_divergence_median,R2,1.6094443999843508
MAR_30,Ailerons_regression_goal.csv,KL_divergence_max,R2,1.498925587125867
MAR_30,Ailerons_regression_goal.csv,KS_statistic_median,R2,1.734166862094992
MAR_30,Ailerons_regression_goal.csv,KS_statistic_max,R2,1.7809836227851277
MAR_30,Ailerons_regression_goal.csv,Wasserstein_2_median,R2,1.6106771313219874
MAR_30,Ailerons_regression_goal.csv,Wasserstein_2_max,R2,58.859153855852156
MAR_30,Ailerons_regression_goal.csv,kl_w_vs_w_hat,R2,1.8555897933992942
MAR_30,Ailerons_regression_goal.csv,ks_w_vs_w_hat,R2,2.250720510421598
MAR_30,Ailerons_regression_goal.csv,wasserstein_2_w_vs_w_hat,R2,1.7500153170097723
MAR_30,Ailerons_regression_goal.csv,mean_ratio,R2,7.580699218675538
MAR_50,Ailerons_regression_goal.csv,RMSE,R2,2.5445292413670253
MAR_50,Ailerons_regression_goal.csv,MAE,R2,1.7184138269193485
MAR_50,Ailerons_regression_goal.csv,R2,R2,1.5976441594707134
MAR_50,Ailerons_regression_goal.csv,KL_divergence_median,R2,1.6094390476733293
MAR_50,Ailerons_regression_goal.csv,KL_divergence_max,R2,1.6796523813912971
MAR_50,Ailerons_regression_goal.csv,KS_statistic_median,R2,1.6562238801130795
MAR_50,Ailerons_regression_goal.csv,KS_statistic_max,R2,1.684233871221502
MAR_50,Ailerons_regression_goal.csv,Wasserstein_2_median,R2,1.609733257525937
MAR_50,Ailerons_regression_goal.csv,Wasserstein_2_max,R2,34.04149788349716
MAR_50,Ailerons_regression_goal.csv,kl_w_vs_w_hat,R2,1.5864466784900124
MAR_50,Ailerons_regression_goal.csv,ks_w_vs_w_hat,R2,1.70252945133153
MAR_50,Ailerons_regression_goal.csv,wasserstein_2_w_vs_w_hat,R2,1.6559980796294789
MAR_50,Ailerons_regression_goal.csv,mean_ratio,R2,5.190985629539099
MCAR_5,Ailerons_regression_goal.csv,RMSE,R2,3.53888967827017
MCAR_5,Ailerons_regression_goal.csv,MAE,R2,1.8097322933541795
MCAR_5,Ailerons_regression_goal.csv,R2,R2,1.7863221370602824
MCAR_5,Ailerons_regression_goal.csv,KL_divergence_median,R2,1.7917598856436636
MCAR_5,Ailerons_regression_goal.csv,KL_divergence_max,R2,1.7518842757694717
MCAR_5,Ailerons_regression_goal.csv,KS_statistic_median,R2,1.7883047390950932
MCAR_5,Ailerons_regression_goal.csv,KS_statistic_max,R2,1.4721322836800161
MCAR_5,Ailerons_regression_goal.csv,Wasserstein_2_median,R2,1.7918325492775196
MCAR_5,Ailerons_regression_goal.csv,Wasserstein_2_max,R2,4.50775238609869
MCAR_5,Ailerons_regression_goal.csv,kl_w_vs_w_hat,R2,2.7842069072878104
MCAR_5,Ailerons_regression_goal.csv,ks_w_vs_w_hat,R2,1.862472091819252
MCAR_5,Ailerons_regression_goal.csv,wasserstein_2_w_vs_w_hat,R2,1.7933329209182143
MCAR_5,Ailerons_regression_goal.csv,mean_ratio,R2,1.8745291548655216
MCAR_15,Ailerons_regression_goal.csv,RMSE,R2,4.057981771907607
