type_propusk,method_zapolnenia,name_dataset,RMSE,MAE,R2,KL_divergence_median,KL_divergence_max,KS_statistic_median,KS_statistic_max,Wasserstein_2_median,Wasserstein_2_max,kl_w_vs_w_hat,ks_w_vs_w_hat,wasserstein_2_w_vs_w_hat,mean_ratio,model_R2,model_F1
MAR_15,KNN15,cpu_act_binclass_binaryClass.csv,32059.95975536776,2619.9072926099093,0.9883861006133826,0.0,23.025832067278824,0.11468505859375,0.74853515625,3.951041553605308,73142.72540658526,1.8077571015125555,0.422,0.030106124724994,1.5515714758450536,,0.9110891126395612
MAR_15,MEAN_MODE,cpu_act_binclass_binaryClass.csv,41787.979852323966,4155.853239556612,0.980268737838306,0.0,23.025832067278824,0.10186767578125,0.1329345703125,10.17330036826656,107385.10959412268,12.319814684838116,0.766,0.0659395056824756,2.127999701328325,,0.9007643008675588
MAR_15,MEDIAN_MODE,cpu_act_binclass_binaryClass.csv,42478.736679282185,3994.904001631303,0.9796110294642688,0.0,23.025832067278824,0.077880859375,0.1329345703125,8.963487649543309,105156.4843520832,12.287926599217412,0.77,0.0672685315700932,2.149478786188238,,0.8957344887397982
MAR_15,MICE,cpu_act_binclass_binaryClass.csv,34904.00668095063,3025.921499023437,0.9862341611919464,0.0,23.025832067278824,0.016845703125,0.034423828125,1.4368202269219177,42995.943675964016,0.930901059137067,0.218,0.0106775355703139,1.2019475003258326,,0.9219297522849588
MAR_15,NUL_MODE,cpu_act_binclass_binaryClass.csv,117846.31056930903,11034.184353193805,0.8430779060222282,0.0,23.025832067278824,0.12066650390625,0.1500244140625,8.963487649543309,388264.6850717123,10.780354346871084,0.898,0.5635670808770366,9.346349663763238,,0.8869958799817113
MAR_15,missForest,cpu_act_binclass_binaryClass.csv,41787.9767563695,4155.765229402914,0.9802687407619738,0.0,23.025832067278824,0.1102294921875,0.1431884765625,10.258560874866774,107385.10179158926,12.320062478922656,0.766,0.0659390620350357,2.1279960334690005,,0.9042743017611354
MAR_30,MEAN_MODE,cpu_act_binclass_binaryClass.csv,58225.18013566675,8235.023692508239,0.9616933833740368,0.0,23.025832067278827,0.2078857421875,0.296630859375,17.142224952600404,166369.5204415928,19.226599652078665,0.984,0.1675374732635016,3.732507102411204,,0.8872780226505391
MAR_30,MEDIAN_MODE,cpu_act_binclass_binaryClass.csv,61335.01807256707,7930.013568781072,0.9574921529950706,0.0,23.025832067278827,0.1514892578125,0.296630859375,16.110716583397693,172182.19486393276,19.3916184285683,0.992,0.1978624910617261,4.219732612140316,,0.8809576144896722
MAR_30,MICE,cpu_act_binclass_binaryClass.csv,48375.49030589864,6210.353304276899,0.9735574780674368,0.0,23.025832067278827,0.039794921875,0.071044921875,3.074021496910735,68001.85159003104,2.938621535963433,0.526,0.036086353453995,1.6316519714425857,,0.9186040153056104
MAR_30,NUL_MODE,cpu_act_binclass_binaryClass.csv,167788.78687195512,22238.93692993164,0.6818895164786427,0.0,23.025832067278827,0.238525390625,0.300048828125,16.110716583397693,574622.927989619,18.23952556712568,0.962,0.9449994362275826,15.089296196032244,,0.8672177781399611
MAR_30,missForest,cpu_act_binclass_binaryClass.csv,58225.17489594592,8234.452734076118,0.9616933902685098,0.0,23.025832067278827,0.21728515625,0.288330078125,17.29734578259195,166369.51803356197,19.226599652078665,0.984,0.1675368668991723,3.73250276407148,,0.8936608897101873
MAR_50,MEAN_MODE,cpu_act_binclass_binaryClass.csv,74861.59755088392,13720.60487133836,0.9366757149568168,3.026177438932487,23.02583206727883,0.3363037109375,0.4249267578125,26.18236107967025,236080.60977319253,0.445773862178098,1.0,0.3141267354800932,6.035209602583816,,0.8587515537334948
MAR_50,MEDIAN_MODE,cpu_act_binclass_binaryClass.csv,82041.49699492172,13255.655766268645,0.9239464893246851,3.026177438932487,23.02583206727883,0.25323486328125,0.4249267578125,25.42944093648984,273378.42427442555,0.445773862178098,1.0,0.4008739243409289,7.399257545975219,,0.8515055021651416
MAR_50,MICE,cpu_act_binclass_binaryClass.csv,67833.79947213554,11229.44699773615,0.948007057092547,1.3631882712050138,23.02583206727883,0.0841064453125,0.1309814453125,4.94137243757913,106014.14144740236,13.403842478047467,0.846,0.095092848332186,2.598831466701117,,0.914269842146415
MAR_50,NUL_MODE,cpu_act_binclass_binaryClass.csv,217184.5962225069,37122.52161155007,0.4670209318989566,3.026177438932487,23.02583206727883,0.3968505859375,0.5,25.42944093648984,786837.7877029645,19.559601783034584,0.992,1.4034458507018766,21.9741003705455,,0.8266742756860671
MAR_50,missForest,cpu_act_binclass_binaryClass.csv,74861.59702911055,13721.12828997644,0.936675715839537,3.026177438932487,23.02583206727883,0.35943603515625,0.4788818359375,26.27585493052125,236080.6110036298,0.445773862178098,1.0,0.3141262154462085,6.035199650693924,,0.8682518629964957
MCAR_5,KNN15,cpu_act_binclass_binaryClass.csv,16029.678774292966,755.6536467551108,0.9970966342287054,0.0,23.02582012988148,0.13177490234375,0.787109375,0.873450499295729,25458.812595281062,0.1743342276302966,0.058,0.0032454694680528,1.0553976918797796,,0.9197754611562128
MCAR_5,MEAN_MODE,cpu_act_binclass_binaryClass.csv,24000.2816340995,1388.1054922387027,0.9934914418452292,0.0,23.025820129881385,0.03338623046875,0.0496826171875,1.835323582088337,50956.784902632695,1.3547861198923628,0.228,0.0121235434075901,1.2274020578457108,,0.9167883899531988
MCAR_5,MEDIAN_MODE,cpu_act_binclass_binaryClass.csv,24431.03330194187,1324.3348212224787,0.99325571700945,0.0,23.025820129881385,0.026611328125,0.0496826171875,1.835323582088337,49240.997287254286,1.294895702255154,0.214,0.0119555040269817,1.224214051719102,,0.9146156522554024
MCAR_5,MICE,cpu_act_binclass_binaryClass.csv,19003.89007829648,948.4163442160864,0.9959192768377192,0.0,23.025820129881385,0.00604248046875,0.01318359375,0.711674888898152,22012.79015014812,0.1339743284268013,0.042,0.0018267873770246,1.0288485861162182,,0.9216994388172076
MCAR_5,NUL_MODE,cpu_act_binclass_binaryClass.csv,68196.66156069237,3698.786163662997,0.9474493195490328,0.0,23.025820129881385,0.04107666015625,0.050048828125,1.835323582088337,217871.93216178188,4.265683951570885,0.786,0.2378300208406933,4.691971012736543,,0.911042279757432
MCAR_5,missForest,cpu_act_binclass_binaryClass.csv,24000.27905658501,1387.9898106203025,0.9934914432432048,0.0,23.025820129881385,0.03564453125,0.0479736328125,2.8154358428725104,50956.7848612725,1.359168299399964,0.226,0.0121233627816471,1.227400561020249,,0.9137815238687234
MCAR_15,KNN15,cpu_act_binclass_binaryClass.csv,30814.314992798885,2559.4534998699155,0.98927105178483,1.0519909651936756e-22,23.02583206727883,0.1280517578125,0.74658203125,3.626212294810745,76957.15643390748,3.22213253586552,0.456,0.0339973435977033,1.6258208676745274,,0.9107529136830094
MCAR_15,MEAN_MODE,cpu_act_binclass_binaryClass.csv,42253.28073733242,4167.669544293966,0.9798268840831552,1.052046476299432e-22,23.02583206727883,0.0986328125,0.134033203125,9.18749143849982,112191.91400039544,11.872411880773097,0.766,0.069477622756991,2.2208995136917595,,0.9054648710258192
MCAR_15,MEDIAN_MODE,cpu_act_binclass_binaryClass.csv,42829.71694959203,3990.996166659268,0.9792727100755912,1.052046476299432e-22,23.02583206727883,0.07666015625,0.134033203125,7.903574240890851,109926.10673257613,10.856508463606913,0.766,0.0708316112845524,2.243805566868492,,0.9004361846887254
MCAR_15,MICE,cpu_act_binclass_binaryClass.csv,32839.35936937512,2875.23488503196,0.9878145529671798,4.9539170048321225e-18,23.02583206727883,0.016845703125,0.0408935546875,1.8428403523490784,53913.01783139197,0.4882860751104368,0.182,0.0119543970212782,1.2330388775593506,,0.921232664983263
MCAR_15,NUL_MODE,cpu_act_binclass_binaryClass.csv,117986.84244764564,10981.234640613906,0.8427034232681426,1.052046476299432e-22,23.02583206727883,0.1207275390625,0.1500244140625,7.903574240890851,387167.380606508,10.213405000481766,0.894,0.5578705107647335,9.616956508928666,,0.8906035461701041
MCAR_15,missForest,cpu_act_binclass_binaryClass.csv,42253.27800579165,4167.638139870151,0.9798268866914112,1.052046476299432e-22,23.02583206727883,0.10943603515625,0.1458740234375,9.2854314833286,112191.91087879956,11.872290948449423,0.766,0.0694773967480723,2.2208942330827623,,0.9087039900965016
MCAR_30,MEAN_MODE,cpu_act_binclass_binaryClass.csv,58089.34374648866,8256.176932667104,0.9618719096679902,0.0,23.025832067278827,0.20880126953125,0.296875,16.984843318569503,167691.67452774502,19.25418607083226,0.974,0.1677398955948099,3.830071186268091,,0.884893554928816
MCAR_30,MEDIAN_MODE,cpu_act_binclass_binaryClass.csv,59121.01323982597,7909.019735884235,0.960505569956642,0.0,23.025832067278827,0.151611328125,0.296875,15.930606013612271,166529.79041643342,19.22006945051624,0.974,0.1762416206978693,3.978820673166029,,0.8761236003451482
MCAR_30,MICE,cpu_act_binclass_binaryClass.csv,47673.795149289086,6008.531850585938,0.9743190215940718,0.0,23.025832067278827,0.040771484375,0.0806884765625,3.2640188027597348,77626.43836494787,4.2808065966527495,0.55,0.0394999348211896,1.721905872693818,,0.921162884249042
MCAR_30,NUL_MODE,cpu_act_binclass_binaryClass.csv,167767.8533592246,22165.19705677379,0.6819688871514747,0.0,23.025832067278827,0.23760986328125,0.300048828125,15.930606013612271,574471.3851489859,15.830859689139704,0.946,0.9413941172237776,15.553772648780116,,0.8613800626920254
MCAR_30,missForest,cpu_act_binclass_binaryClass.csv,58089.3385806811,8255.615851517285,0.96187191644935,0.0,23.025832067278827,0.21820068359375,0.289794921875,17.097535759398475,167691.6758602267,19.25418607083226,0.974,0.1677404368357151,3.8300761255772273,,0.88832849537467
MCAR_50,MEAN_MODE,cpu_act_binclass_binaryClass.csv,76023.68255349094,13826.12965370124,0.9346944758877792,3.4997151983860606,23.02583206727883,0.348876953125,0.4637451171875,26.34580190476984,239670.5433561413,0.683783537173167,1.0,0.3169430032157722,6.241751403770898,,0.8600168116001253
MCAR_50,MEDIAN_MODE,cpu_act_binclass_binaryClass.csv,77168.78312698421,13190.5933585427,0.9327123412442808,3.4997151983860606,23.02583206727883,0.2557373046875,0.4637451171875,25.663514995635825,240386.01309154835,0.683783537173167,1.0,0.3312917111330242,6.489773470522785,,0.855285830879066
MCAR_50,MICE,cpu_act_binclass_binaryClass.csv,67148.91795331372,11053.917728992808,0.9490516467649198,3.073650294159948,23.02583206727883,0.0838623046875,0.13916015625,8.547340068795814,109874.1941692044,11.256519982701857,0.872,0.0984650486929732,2.697091859330035,,0.9182083641087092
MCAR_50,NUL_MODE,cpu_act_binclass_binaryClass.csv,216567.2148608917,36851.18825605913,0.4700467786523928,3.4997151983860606,23.02583206727883,0.4107666015625,0.5,25.663514995635825,783919.5711695222,19.512312793211112,0.98,1.3946678175503913,22.596993166852084,,0.8296316974042357
MCAR_50,missForest,cpu_act_binclass_binaryClass.csv,76023.68013987697,13825.952263646208,0.9346944800344428,3.4213978414194512,23.02583206727883,0.36785888671875,0.482177734375,26.49312669586348,239670.54274628608,0.683783537173167,1.0,0.3169448340750247,6.241776159888426,,0.8637312968828506
MNAR_5,KNN15,cpu_act_binclass_binaryClass.csv,25955.71613973256,1280.6352242565442,0.9923876605614348,13.816677802778466,23.02583206727883,0.09619140625,0.787109375,8.831232511655198,28642.04640777149,0.5144382448536264,0.356,0.0319151892981053,1.477916599376221,,0.908487108352961
MNAR_5,MEAN_MODE,cpu_act_binclass_binaryClass.csv,34287.38358393796,2058.421539294932,0.9867162465694824,15.82866070908219,23.02583206727883,0.04925537109375,0.050048828125,16.438073753485263,37490.61681656544,3.22289714075124,0.516,0.0506427702200139,1.8150861052446603,,0.8910597017066051
MNAR_5,MEDIAN_MODE,cpu_act_binclass_binaryClass.csv,39248.45954269695,2353.100662342418,0.982594065482454,15.82866070908219,23.02583206727883,0.04925537109375,0.050048828125,16.961128327930428,45084.18221631633,4.518672820386422,0.63,0.0617876485054364,2.0191436423389955,,0.8898367162596001
MNAR_5,MICE,cpu_act_binclass_binaryClass.csv,26111.69470743752,1408.4608868408202,0.9922958943031912,14.316828337745694,23.02583206727883,0.007568359375,0.0228271484375,6.235139049664817,24531.45866422749,0.5289325644283872,0.29,0.0241572567619377,1.3646802489348655,,0.9198097432644672
MNAR_5,NUL_MODE,cpu_act_binclass_binaryClass.csv,80743.30406574302,5140.224382324219,0.9263343292315838,15.82866070908219,23.02583206727883,0.050048828125,0.050048828125,17.424714442504946,222736.2428111563,11.535422865268949,0.884,0.2597958230213379,5.11434906687582,,0.8692414690139296
MNAR_5,missForest,cpu_act_binclass_binaryClass.csv,34287.37798210991,2057.7472416073524,0.9867162509100468,15.102317206520626,23.02583206727883,0.040283203125,0.049560546875,14.94041257849602,37490.61622931021,3.22289714075124,0.516,0.0506436364108191,1.8151036605975663,,0.8953845213665963
MNAR_15,KNN15,cpu_act_binclass_binaryClass.csv,44089.61971693143,3927.323620738687,0.9780353230819172,23.02548376692053,23.02583206727883,0.1378173828125,0.7918701171875,25.292047194125946,76276.67112170956,3.381826186615183,0.712,0.1426634876559813,2.98606385039702,,0.8893018960123247
MNAR_15,MEAN_MODE,cpu_act_binclass_binaryClass.csv,54458.02962918246,5730.548815339515,0.9664898816706256,23.02548599437216,23.02583206727883,0.1474609375,0.1500244140625,38.23102622547998,86385.29300028931,19.171066281660824,0.968,0.189937357737491,3.946314953336554,,0.863715527803499
MNAR_15,MEDIAN_MODE,cpu_act_binclass_binaryClass.csv,62460.20462975589,6473.284061889648,0.9559182406782504,23.02548599437216,23.02583206727883,0.1474609375,0.1500244140625,39.42881881828339,110300.8960262422,19.47923016590789,0.984,0.2269325359820546,4.61211886168377,,0.8529888889908689
MNAR_15,MICE,cpu_act_binclass_binaryClass.csv,48098.01413206599,4662.320489113549,0.973859950546399,22.81746500028043,23.02583206727883,0.03973388671875,0.086181640625,18.965795707413665,67500.22218793003,6.688717548674913,0.67,0.1246355433838494,2.7927971575115875,,0.9008960143801718
MNAR_15,NUL_MODE,cpu_act_binclass_binaryClass.csv,135460.41379420186,14646.924861228246,0.7926629526752531,23.02548599437216,23.02583206727883,0.1500244140625,0.1500244140625,40.37684829062377,402050.5662786441,19.51575153622537,0.986,0.6263594665971418,10.87187789162961,,0.8113993592612736
MNAR_15,missForest,cpu_act_binclass_binaryClass.csv,54458.01919291203,5728.8691366449575,0.9664898945143008,23.025485722381763,23.02583206727883,0.1220703125,0.14990234375,38.195859825710485,86385.2913537192,19.17122636707356,0.968,0.1899392680115846,3.946357158457357,,0.8706073799940152
MNAR_30,MEAN_MODE,cpu_act_binclass_binaryClass.csv,72006.27457903718,10673.287358627564,0.9414141415359136,22.73374444119428,23.02583206727883,0.28961181640625,0.300048828125,40.565639252397546,155765.18855434516,0.683783537173167,1.0,0.3810572699934425,6.930254927207767,,0.7958952589387598
MNAR_30,MEDIAN_MODE,cpu_act_binclass_binaryClass.csv,82453.89194597314,11897.97225486062,0.923179976930286,22.73374444119428,23.02583206727883,0.28961181640625,0.300048828125,40.565639252397546,199465.98389861264,0.683783537173167,1.0,0.4506680169852646,8.152816814116889,,0.7754566950292316
MNAR_30,MICE,cpu_act_binclass_binaryClass.csv,66290.69662933485,9117.451127596769,0.9503456524777176,22.73374444093749,23.02583206727883,0.09954833984375,0.221923828125,30.902991563338205,122922.55210682387,18.936804634603448,0.962,0.2771814265121509,4.995766617135089,,0.8961510568942141
MNAR_30,NUL_MODE,cpu_act_binclass_binaryClass.csv,186797.0610394501,27803.468967618075,0.6057313991880164,22.73374444119428,23.02583206727883,0.300048828125,0.300048828125,40.565639252397546,596838.1370850598,0.683783537173167,1.0,1.053553632159714,17.627872697437734,,0.697050236418674
MNAR_30,missForest,cpu_act_binclass_binaryClass.csv,72006.26572058974,10670.523519677612,0.9414141559507608,22.73374444119428,23.02583206727883,0.25079345703125,0.300048828125,40.471361601173065,155765.19118827907,0.683783537173167,1.0,0.3810603284283631,6.930322424101634,,0.8161672461151858
MNAR_50,MEAN_MODE,cpu_act_binclass_binaryClass.csv,88594.19409282027,16613.960293630007,0.911312454132943,22.972664388835405,23.02583206727883,0.42724609375,0.5,42.32577935202403,243090.8731128841,0.683783537173167,1.0,0.6033242561723945,10.4911581618808,,0.7046566293252388
MNAR_50,MEDIAN_MODE,cpu_act_binclass_binaryClass.csv,99534.3383423476,18100.376877552382,0.8880567320038113,22.972664388835405,23.02583206727883,0.454833984375,0.5,42.32577935202403,294629.42801514146,0.683783537173167,1.0,0.6944073956841447,12.021019156886192,,0.6775042425335697
MNAR_50,MICE,cpu_act_binclass_binaryClass.csv,83937.49845503866,14729.074005626328,0.9203906353907056,22.733746534233635,23.02583206727883,0.152099609375,0.3582763671875,41.58326466012557,184602.89793332628,19.75279783490798,0.998,0.4313746895795003,7.2516108923997695,,0.8944852349132528
MNAR_50,NUL_MODE,cpu_act_binclass_binaryClass.csv,234257.76183202365,43557.350641424,0.3799308954347846,22.972664388835405,23.02583206727883,0.49639892578125,0.5,42.32577935202403,819016.9603611727,0.683783537173167,1.0,1.5505404804268084,25.405501222358616,,0.5650146038231985
MNAR_50,missForest,cpu_act_binclass_binaryClass.csv,88594.17672196779,16610.244752600833,0.911312488911252,22.972664388835405,23.02583206727883,0.4111328125,0.474853515625,42.07172290609902,243090.82480654315,0.683783537173167,1.0,0.6033309199692786,10.49127267057774,,0.7325970015675356
MAR_5,KNN15,cpu_act_regression_usr.csv,16103.71515366676,795.560370287555,0.9970697341038596,0.0,23.02583206727883,0.1302490234375,0.772705078125,1.20187190940472,28012.795306264044,0.3419049404650017,0.056,0.0022312711326438,1.0379712805954442,0.7157862489057716,
MAR_5,MEAN_MODE,cpu_act_regression_usr.csv,23145.944545948467,1362.5500962602605,0.9939465259213968,0.0,23.02583206727883,0.03338623046875,0.0484619140625,2.208104413285456,48697.31874174115,1.9254520213457544,0.226,0.0095748508049493,1.1759344080907972,0.6947711487800341,
MAR_5,MEDIAN_MODE,cpu_act_regression_usr.csv,23692.62541553178,1314.907214632901,0.9936571966494998,0.0,23.02583206727883,0.02728271484375,0.0484619140625,2.208104413285456,46852.752692016016,1.3547836187207225,0.218,0.0094401074306737,1.1750627967701737,0.6937313100180271,
MAR_5,MICE,cpu_act_regression_usr.csv,17426.866848373404,902.7412075528232,0.9965684249907304,0.0,23.02583206727883,0.0052490234375,0.0133056640625,0.8240455997149938,13476.016271502667,0.0768842711715795,0.036,0.0014684636068118,1.0146042431555098,0.7282876418009654,
MAR_5,NUL_MODE,cpu_act_regression_usr.csv,68578.97011735743,3743.297092895507,0.9468581354463972,0.0,23.02583206727883,0.0399169921875,0.050048828125,2.208104413285456,218546.56281083848,3.7182023304713256,0.774,0.237401444562067,4.50801467095559,0.6309386838773637,
MAR_5,missForest,cpu_act_regression_usr.csv,23145.942301582585,1362.486116197826,0.993946527095357,0.0,23.02583206727883,0.0367431640625,0.04736328125,3.135316705952659,48697.31990867031,1.9263863445008544,0.226,0.0095741081004365,1.1759303434084571,0.6958422439292334,
MAR_15,KNN15,cpu_act_regression_usr.csv,32059.95975536776,2619.9072926099093,0.9883860268891288,0.0,23.025832067278824,0.11468505859375,0.74853515625,3.951041553605308,73142.72540658526,1.8077571015125555,0.422,0.030105726339852,1.5515709157989728,0.6654827088050224,
MAR_15,MEAN_MODE,cpu_act_regression_usr.csv,41787.979852323966,4155.853239556612,0.980268612585578,0.0,23.025832067278824,0.10186767578125,0.1329345703125,10.17330036826656,107385.10959412268,12.319814684838116,0.766,0.0659390114870518,2.127995290193863,0.6292777413842364,
MAR_15,MEDIAN_MODE,cpu_act_regression_usr.csv,42478.736679282185,3994.904001631303,0.9796109000364522,0.0,23.025832067278824,0.077880859375,0.1329345703125,8.963487649543309,105156.4843520832,12.287926599217412,0.77,0.0672680381260145,2.1494739104651006,0.62835257565185,
MAR_15,MICE,cpu_act_regression_usr.csv,30287.01076041432,2752.042384754528,0.989635038477908,0.0,23.025832067278824,0.0164794921875,0.036376953125,1.306780658937441,26531.72817279498,0.8083669817342702,0.206,0.009456978182229,1.1675703468610708,0.7359831666532095,
MAR_15,NUL_MODE,cpu_act_regression_usr.csv,117846.31056930903,11034.184353193805,0.8430769098913076,0.0,23.025832067278824,0.12066650390625,0.1500244140625,8.963487649543309,388264.6850717123,10.780354346871084,0.898,0.5635648622405521,9.346288422810815,0.5461356617526583,
MAR_15,missForest,cpu_act_regression_usr.csv,41787.9767563695,4155.765229402914,0.9802686155092644,0.0,23.025832067278824,0.1102294921875,0.1431884765625,10.258560874866774,107385.10179158926,12.320062478922656,0.766,0.0659385682363156,2.127991630582064,0.6307131519391748,
MAR_30,MEAN_MODE,cpu_act_regression_usr.csv,58225.18013566675,8235.023692508239,0.9616931402062052,0.0,23.025832067278827,0.2078857421875,0.296630859375,17.142224952600404,166369.5204415928,19.226599652078665,0.984,0.1675371924111218,3.73250630583018,0.5581495924346676,
MAR_30,MEDIAN_MODE,cpu_act_regression_usr.csv,61335.01807256707,7930.013568781072,0.9574918831581108,0.0,23.025832067278827,0.1514892578125,0.296630859375,16.110716583397693,172182.19486393276,19.3916184285683,0.992,0.1978620945316039,4.219726138695246,0.5514893563348034,
MAR_30,MICE,cpu_act_regression_usr.csv,43406.15383871916,5685.629966541638,0.9787108912195872,0.0,23.025832067278827,0.03857421875,0.072509765625,3.07201626540673,40624.42039004495,2.444138582665284,0.488,0.0294432703372639,1.5038922837458983,0.7478746213467466,
MAR_30,NUL_MODE,cpu_act_regression_usr.csv,167788.78687195512,22238.93692993164,0.6818874971346437,0.0,23.025832067278827,0.238525390625,0.300048828125,16.110716583397693,574622.927989619,18.23952556712568,0.962,0.9449950442289886,15.089189300714036,0.4597019356681725,
MAR_30,missForest,cpu_act_regression_usr.csv,58225.17489594592,8234.452734076118,0.9616931471007222,0.0,23.025832067278827,0.21728515625,0.288330078125,17.29734578259195,166369.51803356197,19.226599652078665,0.984,0.1675365868559108,3.732501978537792,0.5596608293280816,
MAR_50,MEAN_MODE,cpu_act_regression_usr.csv,74861.59755088392,13720.60487133836,0.9366753129785054,3.026177438932487,23.02583206727883,0.3363037109375,0.4249267578125,26.18236107967025,236080.60977319253,0.445773862178098,1.0,0.3141269840253924,6.035218264112786,0.4561069022930962,
MAR_50,MEDIAN_MODE,cpu_act_regression_usr.csv,82041.49699492172,13255.655766268645,0.9239460065421038,3.026177438932487,23.02583206727883,0.25323486328125,0.4249267578125,25.42944093648984,273378.42427442555,0.445773862178098,1.0,0.4008735381407973,7.399249435672139,0.4394080895100408,
MAR_50,MICE,cpu_act_regression_usr.csv,59580.262446463086,10211.240969349254,0.9598893505100546,1.601673894515443,23.02583206727883,0.0811767578125,0.129150390625,5.45583449401049,66140.4417910438,11.173327631108345,0.806,0.0723293029843558,2.201583892231916,0.7896623704775959,
MAR_50,NUL_MODE,cpu_act_regression_usr.csv,217184.5962225069,37122.52161155007,0.4670175485836038,3.026177438932487,23.02583206727883,0.3968505859375,0.5,25.42944093648984,786837.7877029645,19.559601783034584,0.992,1.403439427918711,21.973951874660774,0.3383545773386141,
MAR_50,missForest,cpu_act_regression_usr.csv,74861.59702911055,13721.12828997644,0.9366753138612312,3.026177438932487,23.02583206727883,0.35943603515625,0.4788818359375,26.27585493052125,236080.6110036298,0.445773862178098,1.0,0.3141264649155896,6.035208324857054,0.4584403778239104,
MCAR_5,KNN15,cpu_act_regression_usr.csv,17081.094159555476,807.5979571573815,0.996703248260722,0.0,23.025832067278827,0.092041015625,0.7625732421875,1.0091161023931885,37622.97031815637,0.3033644653093169,0.058,0.0030514777193605,1.0546517196974898,0.7195950219924022,
MCAR_5,MEAN_MODE,cpu_act_regression_usr.csv,24631.41564016945,1393.3177652757502,0.9931445871219398,0.0,23.025832067278827,0.0328369140625,0.0477294921875,2.177965696962365,56278.90075622795,1.2164796355961751,0.192,0.0111019171306557,1.21597362980747,0.697379520147451,
MCAR_5,MEDIAN_MODE,cpu_act_regression_usr.csv,25000.03339472421,1339.066989746094,0.9929378644666288,0.0,23.025832067278827,0.0263671875,0.0477294921875,2.177965696962365,54733.469639047325,0.8928778767280068,0.182,0.0109135182935692,1.212224642185325,0.6971049181320372,
MCAR_5,MICE,cpu_act_regression_usr.csv,17321.333550458436,898.5701061456856,0.996609860883266,0.0,23.025832067278827,0.00469970703125,0.0135498046875,0.5937272733524703,13398.117905071344,0.1066388430042524,0.052,0.0013283488707479,1.00169008833209,0.7307649963793109,
MCAR_5,NUL_MODE,cpu_act_regression_usr.csv,67940.9972587437,3664.281815074573,0.9478422672099,0.0,23.025832067278827,0.04144287109375,0.050048828125,2.177965696962365,216502.8691933845,2.352652444318327,0.78,0.2364608371372315,4.674518325512934,0.6453914917381801,
MCAR_5,missForest,cpu_act_regression_usr.csv,24631.41308097712,1393.201963432038,0.993144588546488,0.0,23.025832067278827,0.0360107421875,0.04833984375,3.026170862690489,56278.90168975788,1.2164796355961751,0.192,0.0111023815826666,1.2159835063502884,0.697977228010728,
MCAR_15,KNN15,cpu_act_regression_usr.csv,30997.69555510513,2550.17288340774,0.9891429037602576,0.0,23.025832067278827,0.1151123046875,0.7421875,3.5501223176640204,72818.43702410915,2.6675350031992604,0.422,0.0310627035504019,1.5689932188204143,0.683494185118793,
MCAR_15,MEAN_MODE,cpu_act_regression_usr.csv,41460.35324155072,4142.491088171618,0.980576796229517,0.0,23.025832067278827,0.10479736328125,0.1480712890625,8.357643074886754,108002.22220239164,11.591983778469402,0.766,0.0678908875230913,2.1943480543410665,0.6486915482340117,
MCAR_15,MEDIAN_MODE,cpu_act_regression_usr.csv,42145.93239971723,3976.716485262784,0.9799291297707514,0.0,23.025832067278827,0.0777587890625,0.1480712890625,7.138991897919579,105821.39013650424,11.744016344463722,0.794,0.0696277102800626,2.225067538464209,0.6479806568287524,
MCAR_15,MICE,cpu_act_regression_usr.csv,29425.70733841169,2673.369635953036,0.9902161746170008,0.0,23.025832067278827,0.01507568359375,0.0352783203125,1.2092500580441672,25665.894695490737,0.8641015523396738,0.148,0.0089655018775862,1.1583315110526118,0.7476958007221168,
MCAR_15,NUL_MODE,cpu_act_regression_usr.csv,118091.4370925774,11043.20404840643,0.8424234143855724,0.0,23.025832067278827,0.1268310546875,0.1500244140625,7.138991897919579,388349.1635484322,9.868486450200184,0.9,0.5618478633316277,9.678291273983795,0.5726696994193838,
MCAR_15,missForest,cpu_act_regression_usr.csv,41460.34838471552,4142.017339652228,0.9805768007801436,0.0,23.025832067278827,0.106689453125,0.1439208984375,8.49407684266335,108002.22083113813,11.591983778469402,0.766,0.0678912430449907,2.1943558549179603,0.6508567185927884,
MCAR_30,MEAN_MODE,cpu_act_regression_usr.csv,59842.748552974525,8383.533796422427,0.9595351499787652,1.0263305433246604e-08,23.025832067278827,0.2183837890625,0.2972412109375,14.351048305811396,170036.61618480118,19.364984993738897,0.982,0.1755635629379901,3.960497386085232,0.568430265668497,
MCAR_30,MEDIAN_MODE,cpu_act_regression_usr.csv,65090.53630962002,8096.03197837136,0.9521270080962422,1.0263305433246604e-08,23.025832067278827,0.1539306640625,0.2972412109375,13.227273522149428,188438.3950635519,19.404007842009506,0.982,0.2254793653677476,4.778289159258495,0.559478343254451,
MCAR_30,MICE,cpu_act_regression_usr.csv,45049.60664086489,5808.497726329456,0.9770682669797682,1.4293889282953626e-06,23.025832067278827,0.0394287109375,0.07568359375,2.815917787919338,39468.355212890965,4.147626144972019,0.51,0.034104486749238,1.5873273316533894,0.7617109331928387,
MCAR_30,NUL_MODE,cpu_act_regression_usr.csv,168742.38778692455,22299.29413751776,0.6782613382359508,1.0263305433246604e-08,23.025832067278827,0.2467041015625,0.300048828125,13.227273522149428,574376.5691911416,16.886924939917147,0.954,0.9433951244994584,15.591458657289278,0.4795620641513174,
