type_propusk,name_dataset,metric_impute,metric_model,kl_divergence
MNAR_5,2dplanes_regression_y.csv,R2,R2,1.792028892592248
MNAR_5,2dplanes_regression_y.csv,KL_divergence_median,R2,1.791486258650797
MNAR_5,2dplanes_regression_y.csv,KL_divergence_max,R2,1.7914287135104636
MNAR_5,2dplanes_regression_y.csv,KS_statistic_median,R2,1.8045954256407144
MNAR_5,2dplanes_regression_y.csv,KS_statistic_max,R2,1.8172127268520069
MNAR_5,2dplanes_regression_y.csv,Wasserstein_2_median,R2,1.794204777186218
MNAR_5,2dplanes_regression_y.csv,Wasserstein_2_max,R2,1.7972925229787187
MNAR_5,2dplanes_regression_y.csv,kl_w_vs_w_hat,R2,1.8878583736746233
MNAR_5,2dplanes_regression_y.csv,ks_w_vs_w_hat,R2,1.8083612037528631
MNAR_5,2dplanes_regression_y.csv,wasserstein_2_w_vs_w_hat,R2,1.7920369159093588
MNAR_5,2dplanes_regression_y.csv,mean_ratio,R2,1.8689094765656191
MNAR_15,2dplanes_regression_y.csv,RMSE,R2,1.7915528477006653
MNAR_15,2dplanes_regression_y.csv,MAE,R2,1.7922357065479901
MNAR_15,2dplanes_regression_y.csv,R2,R2,1.792030975923423
MNAR_15,2dplanes_regression_y.csv,KL_divergence_median,R2,1.7913007802348422
MNAR_15,2dplanes_regression_y.csv,KL_divergence_max,R2,1.7913374220132412
MNAR_15,2dplanes_regression_y.csv,KS_statistic_median,R2,1.7949033710888314
MNAR_15,2dplanes_regression_y.csv,KS_statistic_max,R2,1.7955896266083986
MNAR_15,2dplanes_regression_y.csv,Wasserstein_2_median,R2,1.7972003208290501
MNAR_15,2dplanes_regression_y.csv,Wasserstein_2_max,R2,1.8089616601412666
MNAR_15,2dplanes_regression_y.csv,kl_w_vs_w_hat,R2,3.4484394489370978
MNAR_15,2dplanes_regression_y.csv,ks_w_vs_w_hat,R2,1.800605761874459
MNAR_15,2dplanes_regression_y.csv,wasserstein_2_w_vs_w_hat,R2,1.7932500535340508
MNAR_15,2dplanes_regression_y.csv,mean_ratio,R2,2.416439318300564
MNAR_30,2dplanes_regression_y.csv,RMSE,R2,1.608102976909282
MNAR_30,2dplanes_regression_y.csv,MAE,R2,1.6105294633547842
MNAR_30,2dplanes_regression_y.csv,R2,R2,1.6103973968609706
MNAR_30,2dplanes_regression_y.csv,KL_divergence_median,R2,1.6080334066138173
